Label,Date,Lat,Lon,X,Y
Unidentified debris,Wed Jan 03 2024 13:21:44 GMT-0600 (Central Standard Time),30.3619796,-88.8193702,988653.755579735,313473.3118199459
Unidentified debris,Wed Jan 03 2024 13:21:36 GMT-0600 (Central Standard Time),30.3619667,-88.8193955,988645.7769291255,313468.61923311156
Unidentified debris,Wed Jan 03 2024 13:21:30 GMT-0600 (Central Standard Time),30.3619836,-88.8193551,988658.51770607,313474.76716807886
Unidentified debris,Wed Jan 03 2024 13:21:22 GMT-0600 (Central Standard Time),30.3619586,-88.8193389,988663.6280570417,313465.67554108944
Unidentified debris,Wed Jan 03 2024 13:21:02 GMT-0600 (Central Standard Time),30.3619213,-88.819329,988666.7520400926,313452.1102787239
Unidentified debris,Wed Jan 03 2024 13:20:55 GMT-0600 (Central Standard Time),30.3619148,-88.8193303,988666.3423320517,313449.7462411688
Unidentified debris,Wed Jan 03 2024 13:20:46 GMT-0600 (Central Standard Time),30.3619094,-88.8193337,988665.270266646,313447.78218113404
Unidentified debris,Wed Jan 03 2024 13:20:39 GMT-0600 (Central Standard Time),30.3619142,-88.8193216,988669.0862058598,313449.5283660533
Unidentified debris,Wed Jan 03 2024 13:20:33 GMT-0600 (Central Standard Time),30.3619181,-88.8193151,988671.1360309701,313450.9470116599
Unidentified debris,Wed Jan 03 2024 13:20:13 GMT-0600 (Central Standard Time),30.3619075,-88.8191382,988726.928064155,313447.0988377234
Unidentified debris,Wed Jan 03 2024 13:20:03 GMT-0600 (Central Standard Time),30.3618508,-88.8191015,988738.5052723109,313426.47904957173
Unidentified debris,Wed Jan 03 2024 13:19:57 GMT-0600 (Central Standard Time),30.361843,-88.8191028,988738.0956280752,313423.6422138398
Unidentified debris,Wed Jan 03 2024 13:19:51 GMT-0600 (Central Standard Time),30.3618427,-88.8191064,988736.9602560431,313423.532964231
Unidentified debris,Wed Jan 03 2024 13:19:38 GMT-0600 (Central Standard Time),30.3617182,-88.8190812,988744.9136491858,313378.2545220656
Unidentified debris,Wed Jan 03 2024 13:19:30 GMT-0600 (Central Standard Time),30.3617383,-88.8190789,988745.6381161695,313385.5647879576
Unidentified debris,Wed Jan 03 2024 13:19:11 GMT-0600 (Central Standard Time),30.3614604,-88.819124,988731.4269102936,313284.49347456155
Unidentified debris,Wed Jan 03 2024 13:19:03 GMT-0600 (Central Standard Time),30.3614204,-88.8191085,988736.3172212098,313269.94647701
Unidentified debris,Wed Jan 03 2024 13:18:46 GMT-0600 (Central Standard Time),30.3611856,-88.8192068,988705.3253918656,313184.54812719347
Building materials,Wed Jan 03 2024 13:18:34 GMT-0600 (Central Standard Time),30.3611745,-88.8191885,988711.0974783176,313180.51188511925
Unidentified debris,Wed Jan 03 2024 13:18:04 GMT-0600 (Central Standard Time),30.3629538,-88.8228125,987568.0746835094,313827.50168277574
Unidentified debris,Wed Jan 03 2024 13:16:51 GMT-0600 (Central Standard Time),30.3624585,-88.8213882,988017.291334998,313647.4103750246
Unidentified debris,Wed Jan 03 2024 13:16:32 GMT-0600 (Central Standard Time),30.3623694,-88.8211866,988080.8760097538,313615.0123243601
Unidentified debris,Wed Jan 03 2024 13:16:17 GMT-0600 (Central Standard Time),30.3623293,-88.8210746,988116.2005091538,313600.43214532116
Unidentified debris,Wed Jan 03 2024 13:16:10 GMT-0600 (Central Standard Time),30.362384,-88.8210779,988115.1575931674,313620.32589307864
Unidentified debris,Wed Jan 03 2024 13:15:57 GMT-0600 (Central Standard Time),30.3623907,-88.8210525,988123.1680621202,313622.76348521747
Unidentified debris,Wed Jan 03 2024 13:15:46 GMT-0600 (Central Standard Time),30.3622935,-88.8210213,988133.0118565887,313587.41385398706
Building Materials,Wed Jan 03 2024 13:15:08 GMT-0600 (Central Standard Time),30.3623088,-88.8210769,988115.4759335802,313592.97641543957
Unidentified debris,Wed Jan 03 2024 13:13:04 GMT-0600 (Central Standard Time),30.3622279,-88.8210451,988125.5083162141,313563.55495508545
Building materials,Wed Jan 03 2024 13:12:26 GMT-0600 (Central Standard Time),30.3620217,-88.8208357,988191.5579287412,313488.56923485384
Unidentified debris,Wed Jan 03 2024 13:11:59 GMT-0600 (Central Standard Time),30.3620782,-88.8208895,988174.5879949367,313509.11587004416
Unidentified debris,Wed Jan 03 2024 13:11:51 GMT-0600 (Central Standard Time),30.3620795,-88.8208828,988176.7010169313,313509.5888994708
Unidentified debris,Wed Jan 03 2024 13:11:38 GMT-0600 (Central Standard Time),30.3620299,-88.8208109,988199.3791311521,313491.5523585106
Unidentified debris,Wed Jan 03 2024 13:11:28 GMT-0600 (Central Standard Time),30.3620729,-88.8207861,988207.1989312962,313507.1919063047
Unidentified debris,Wed Jan 03 2024 13:11:19 GMT-0600 (Central Standard Time),30.3619585,-88.8207604,988215.3089197373,313465.5866343912
Unidentified debris,Wed Jan 03 2024 13:10:49 GMT-0600 (Central Standard Time),30.3616505,-88.8205278,988288.6800210808,313353.5782383703
Unidentified debris,Wed Jan 03 2024 13:10:19 GMT-0600 (Central Standard Time),30.3616452,-88.8204247,988321.1964898322,313351.6543680099
Unidentified debris,Wed Jan 03 2024 13:09:02 GMT-0600 (Central Standard Time),30.3614448,-88.8200334,988444.615410058,313278.7851043227
Unidentified debris,Wed Jan 03 2024 13:08:51 GMT-0600 (Central Standard Time),30.3614228,-88.8199995,988455.3079434432,313270.7851745215
Unidentified debris,Wed Jan 03 2024 13:08:15 GMT-0600 (Central Standard Time),30.3614361,-88.8199913,988457.8935415375,313275.62255935115
Unidentified debris,Wed Jan 03 2024 13:08:08 GMT-0600 (Central Standard Time),30.3614505,-88.819885,988491.418476348,313280.8636608986
Unidentified debris,Wed Jan 03 2024 13:07:53 GMT-0600 (Central Standard Time),30.3615137,-88.8201821,988397.7145747722,313303.83789203176
Unidentified debris,Wed Jan 03 2024 13:07:40 GMT-0600 (Central Standard Time),30.3615928,-88.8203185,988354.6926241475,313332.6008274872
Unidentified debris,Wed Jan 03 2024 13:07:27 GMT-0600 (Central Standard Time),30.3615332,-88.8203177,988354.9474216023,313310.9249162122
Unidentified debris,Wed Jan 03 2024 13:07:06 GMT-0600 (Central Standard Time),30.3613588,-88.820134,988412.8912002469,313247.5040331056
Unidentified debris,Wed Jan 03 2024 13:06:54 GMT-0600 (Central Standard Time),30.3613343,-88.8200493,988439.6054790391,313238.5967422374
Unidentified debris,Wed Jan 03 2024 13:06:47 GMT-0600 (Central Standard Time),30.3613303,-88.8200287,988446.1026128298,313237.1427431569
Unidentified debris,Wed Jan 03 2024 13:06:34 GMT-0600 (Central Standard Time),30.3613287,-88.8198513,988502.0522592694,313236.5674493666
Unidentified debris,Wed Jan 03 2024 13:06:20 GMT-0600 (Central Standard Time),30.3612555,-88.819785,988522.9655709884,313209.947815563
Unidentified debris,Wed Jan 03 2024 13:05:52 GMT-0600 (Central Standard Time),30.361183,-88.8196575,988563.1805701852,313183.5851009008
Unidentified debris,Wed Jan 03 2024 13:05:32 GMT-0600 (Central Standard Time),30.3610917,-88.8196071,988579.0800978211,313150.38210237614
Unidentified debris,Wed Jan 03 2024 13:05:23 GMT-0600 (Central Standard Time),30.361077,-88.8195932,988583.4646297955,313145.0363868647
Unidentified debris,Wed Jan 03 2024 13:05:16 GMT-0600 (Central Standard Time),30.3610832,-88.8195828,988586.744385034,313147.2916641182
Unidentified debris,Wed Jan 03 2024 13:05:02 GMT-0600 (Central Standard Time),30.3610708,-88.8195714,988590.34034846,313142.78234138817
Unidentified debris,Wed Jan 03 2024 13:04:52 GMT-0600 (Central Standard Time),30.3610388,-88.8195159,988607.8457678328,313131.1463828897
Unidentified debris,Wed Jan 03 2024 13:04:07 GMT-0600 (Central Standard Time),30.3610087,-88.8195199,988606.5855518067,313120.19915281876
Unidentified debris,Wed Jan 03 2024 13:03:56 GMT-0600 (Central Standard Time),30.3610317,-88.8194237,988636.9248125511,313128.56773849536
Unidentified debris,Wed Jan 03 2024 13:03:46 GMT-0600 (Central Standard Time),30.3609889,-88.8193768,988651.718404042,313113.0036142112
Unidentified debris,Wed Jan 03 2024 13:03:37 GMT-0600 (Central Standard Time),30.3610421,-88.8194539,988627.3996461275,313132.34894954873
Unidentified debris,Wed Jan 03 2024 13:03:22 GMT-0600 (Central Standard Time),30.3610436,-88.8194529,988627.7149668216,313132.8945235326
Unidentified debris,Wed Jan 03 2024 13:03:11 GMT-0600 (Central Standard Time),30.3610363,-88.8194148,988639.7315561221,313130.24105815473
Unidentified debris,Wed Jan 03 2024 13:02:50 GMT-0600 (Central Standard Time),30.3610248,-88.8194654,988623.7734596928,313126.05666443106
Unidentified debris,Wed Jan 03 2024 13:02:42 GMT-0600 (Central Standard Time),30.3609846,-88.8193709,988653.5793838897,313111.4399753227
Unidentified debris,Wed Jan 03 2024 13:02:04 GMT-0600 (Central Standard Time),30.3609261,-88.8192913,988678.6868785864,313090.1671973567
Unidentified debris,Wed Jan 03 2024 13:01:56 GMT-0600 (Central Standard Time),30.3609001,-88.8192827,988681.4003862997,313080.7115872826
Unidentified debris,Wed Jan 03 2024 13:01:42 GMT-0600 (Central Standard Time),30.3609263,-88.819331,988666.1659713362,313090.23838657246
Unidentified debris,Wed Jan 03 2024 13:01:27 GMT-0600 (Central Standard Time),30.3609247,-88.819339,988663.6429402567,313089.65617061895
Unidentified debris,Wed Jan 03 2024 13:01:03 GMT-0600 (Central Standard Time),30.3609218,-88.8193424,988662.5707516766,313088.6013365652
Unidentifed debris,Wed Jan 03 2024 12:59:33 GMT-0600 (Central Standard Time),30.3609157,-88.819359,988657.3355863664,313086.3821803274
Unidentified debris,Fri Jan 05 2024 13:56:03 GMT-0600 (Central Standard Time),30.3690962,-88.8252426,986801.5069785196,316061.3714017857
Unidentified debris,Fri Jan 05 2024 13:54:56 GMT-0600 (Central Standard Time),30.3694002,-88.8254883,986724.0149684405,316171.9279261627
Crab traps,Fri Jan 05 2024 13:54:37 GMT-0600 (Central Standard Time),30.3692527,-88.8253393,986771.0074924245,316118.2868312361
Unidentified debris,Fri Jan 05 2024 13:54:28 GMT-0600 (Central Standard Time),30.3692468,-88.8254357,986740.606827638,316116.13892462436
Unidentified debris,Fri Jan 05 2024 13:54:15 GMT-0600 (Central Standard Time),30.3691839,-88.8253862,986756.2188093968,316093.2638711187
Unidentified debris,Fri Jan 05 2024 13:53:54 GMT-0600 (Central Standard Time),30.3691509,-88.8253028,986782.5207977053,316081.2639322677
Unidentified debris,Fri Jan 05 2024 13:53:38 GMT-0600 (Central Standard Time),30.3691225,-88.8252598,986796.0820767861,316070.9360800981
Unidentified debris,Fri Jan 05 2024 13:53:28 GMT-0600 (Central Standard Time),30.3692048,-88.8254137,986747.5458406756,316100.8643995369
Unidentified debris,Fri Jan 05 2024 13:53:20 GMT-0600 (Central Standard Time),30.369183,-88.8253906,986754.8312423283,316092.9364522134
Unidentified debris,Fri Jan 05 2024 13:53:12 GMT-0600 (Central Standard Time),30.3692105,-88.8254256,986743.7928965748,316102.93717444764
Unidentified debris,Fri Jan 05 2024 13:53:01 GMT-0600 (Central Standard Time),30.3692283,-88.8254511,986735.7507336872,316109.4103086198
Unidentified debris,Fri Jan 05 2024 13:52:56 GMT-0600 (Central Standard Time),30.3692145,-88.8254154,986747.0094799923,316104.3921618258
Unidentified debris,Fri Jan 05 2024 13:52:47 GMT-0600 (Central Standard Time),30.3692218,-88.8254206,986745.3694160329,316107.04698937066
Unidentified debris,Fri Jan 05 2024 13:52:36 GMT-0600 (Central Standard Time),30.3694237,-88.8254845,986725.2127470677,316180.47474075103
Building materials,Fri Jan 05 2024 13:52:17 GMT-0600 (Central Standard Time),30.3693101,-88.8253814,986757.7293234512,316139.16174334154
Building materials,Fri Jan 05 2024 13:52:08 GMT-0600 (Central Standard Time),30.369344,-88.8255277,986711.5911657985,316151.4876506072
Building materials,Fri Jan 05 2024 13:51:57 GMT-0600 (Central Standard Time),30.3693483,-88.8255261,986712.0956354223,316153.05155538465
Building materials,Fri Jan 05 2024 13:51:48 GMT-0600 (Central Standard Time),30.369359,-88.8255229,986713.1045219093,316156.94311544736
Building materials,Fri Jan 05 2024 13:51:28 GMT-0600 (Central Standard Time),30.3694146,-88.8255006,986720.1356702228,316177.16480403533
Building materials,Fri Jan 05 2024 13:51:23 GMT-0600 (Central Standard Time),30.3694075,-88.8255002,986720.2619929533,316174.5826087348
Building materials,Fri Jan 05 2024 13:50:59 GMT-0600 (Central Standard Time),30.3693995,-88.8254756,986728.0200666164,316171.6736201411
Building materials,Fri Jan 05 2024 13:50:31 GMT-0600 (Central Standard Time),30.3693975,-88.8254707,986729.5653843832,316170.94634590467
Unidentified debris,Fri Jan 05 2024 13:50:23 GMT-0600 (Central Standard Time),30.3693485,-88.8254999,986720.3580843374,316153.12486368034
Unidentified debris,Fri Jan 05 2024 13:50:15 GMT-0600 (Central Standard Time),30.3694218,-88.8254664,986730.9208218178,316179.78412418446
Unidentified debris,Fri Jan 05 2024 13:49:58 GMT-0600 (Central Standard Time),30.3692607,-88.8255019,986719.7295692835,316121.192776561
Unidentified debris,Fri Jan 05 2024 13:49:49 GMT-0600 (Central Standard Time),30.3692395,-88.8254501,986736.0658115632,316113.4836663589
Unidentified debris,Fri Jan 05 2024 13:49:42 GMT-0600 (Central Standard Time),30.369264,-88.8254458,986737.4212445162,316122.3941828121
Unidentified debris,Fri Jan 05 2024 13:49:37 GMT-0600 (Central Standard Time),30.3692738,-88.8254536,986734.9611800537,316125.9581805415
Unidentified debris,Fri Jan 05 2024 13:49:29 GMT-0600 (Central Standard Time),30.3693007,-88.8254292,986742.6553079868,316135.7419962153
Unidentified debris,Fri Jan 05 2024 13:49:17 GMT-0600 (Central Standard Time),30.3692069,-88.8254395,986739.4094659846,316101.62758234085
Unidentified debris,Fri Jan 05 2024 13:49:09 GMT-0600 (Central Standard Time),30.3691801,-88.8254122,986748.0195104984,316091.8812724406
Unidentified debris,Fri Jan 05 2024 13:49:03 GMT-0600 (Central Standard Time),30.3691575,-88.8253189,986777.443308272,316083.66393141745
Unidentified debris,Fri Jan 05 2024 13:48:29 GMT-0600 (Central Standard Time),30.3700058,-88.8260617,986543.1730273687,316392.1669677309
Unidentified debris,Fri Jan 05 2024 13:48:24 GMT-0600 (Central Standard Time),30.3700284,-88.8260731,986539.5774113031,316400.38614796184
Unidentified debris,Fri Jan 05 2024 13:48:07 GMT-0600 (Central Standard Time),30.3699203,-88.8258967,986595.2092579117,316361.07478636585
Unidentified debris,Fri Jan 05 2024 13:48:01 GMT-0600 (Central Standard Time),30.3699024,-88.8258952,986595.6827236966,316354.56475326326
Building materials,Fri Jan 05 2024 13:47:36 GMT-0600 (Central Standard Time),30.3696526,-88.8256498,986673.0779964267,316263.719972815
Building materials,Fri Jan 05 2024 13:47:22 GMT-0600 (Central Standard Time),30.3697048,-88.8257235,986649.8346998757,316282.70306024695
Unidentified debris,Fri Jan 05 2024 13:47:17 GMT-0600 (Central Standard Time),30.3697153,-88.8257292,986648.0368933879,316286.52169218153
Unidentified debris,Fri Jan 05 2024 13:47:02 GMT-0600 (Central Standard Time),30.3696526,-88.8256278,986680.0159133669,316263.7204438735
Unidentified debris,Fri Jan 05 2024 13:46:56 GMT-0600 (Central Standard Time),30.3696479,-88.8256372,986677.0516467561,316262.0108960591
Unidentified debris,Fri Jan 05 2024 13:46:50 GMT-0600 (Central Standard Time),30.3696486,-88.8256436,986675.0333262741,316262.2653425559
Unidentified debris,Fri Jan 05 2024 13:46:43 GMT-0600 (Central Standard Time),30.3697002,-88.8256543,986671.6577040209,316281.03155496955
Unidentified debris,Fri Jan 05 2024 13:46:32 GMT-0600 (Central Standard Time),30.3697015,-88.8256717,986666.170413132,316281.5039815166
Unidentified debris,Fri Jan 05 2024 13:46:22 GMT-0600 (Central Standard Time),30.3696607,-88.8256545,986671.5956054723,316266.66576719243
Unidentified debris,Fri Jan 05 2024 13:46:13 GMT-0600 (Central Standard Time),30.3696963,-88.8256915,986659.9264185162,316279.61236816214
Unidentified debris,Fri Jan 05 2024 13:46:02 GMT-0600 (Central Standard Time),30.3696312,-88.8256129,986684.7153055137,316255.93778227735
Unidentified debris,Fri Jan 05 2024 13:45:54 GMT-0600 (Central Standard Time),30.3695884,-88.825599,986689.0998708722,316240.37211845623
Unidentified debris,Fri Jan 05 2024 13:45:42 GMT-0600 (Central Standard Time),30.3694741,-88.825635,986677.749732287,316198.8014969068
Unidentified debris,Fri Jan 05 2024 13:45:33 GMT-0600 (Central Standard Time),30.3694565,-88.8256712,986666.3341173541,316192.3997667496
Unidentified debris,Fri Jan 05 2024 13:45:18 GMT-0600 (Central Standard Time),30.3691827,-88.8260382,986550.6032274676,316092.8136150832
Unidentified debris,Fri Jan 05 2024 13:45:10 GMT-0600 (Central Standard Time),30.3691776,-88.8260876,986535.0244944397,316090.9577931136
Tires,Fri Jan 05 2024 13:44:17 GMT-0600 (Central Standard Time),30.3670001,-88.822534,987655.7681777963,315299.11065661843
Unidentified debris,Fri Jan 05 2024 13:44:05 GMT-0600 (Central Standard Time),30.3668277,-88.8219971,987825.0957295127,315236.42693737167
Unidentified debris,Fri Jan 05 2024 13:43:37 GMT-0600 (Central Standard Time),30.3661972,-88.8210605,988120.4950981276,315007.1508115279
Unidentified debris,Fri Jan 05 2024 13:42:24 GMT-0600 (Central Standard Time),30.3637454,-88.8195742,988589.3391902155,314115.5083645561
Unidentified debris,Fri Jan 05 2024 13:42:13 GMT-0600 (Central Standard Time),30.3634406,-88.8195018,988612.1861438248,314004.65831385355
Unidentified debris,Fri Jan 05 2024 13:42:02 GMT-0600 (Central Standard Time),30.3633456,-88.8196068,988579.0754491424,313970.1037026687
Unidentified debris,Fri Jan 05 2024 13:41:56 GMT-0600 (Central Standard Time),30.3633488,-88.8196019,988580.6206706562,313971.2676990367
Unidentified debris,Fri Jan 05 2024 13:41:00 GMT-0600 (Central Standard Time),30.3609371,-88.8192753,988683.7325883048,313094.1684154252
Unidentified debris,Fri Jan 05 2024 13:40:52 GMT-0600 (Central Standard Time),30.3608996,-88.8192643,988687.2035471315,313080.5304619312
Unidentified debris,Fri Jan 05 2024 13:40:42 GMT-0600 (Central Standard Time),30.3608897,-88.8192879,988679.7608376167,313076.9290055848
Unidentified debris,Fri Jan 05 2024 13:39:49 GMT-0600 (Central Standard Time),30.3618401,-88.8191325,988728.7288279656,313422.58633729495
Unidentified debris,Fri Jan 05 2024 13:39:14 GMT-0600 (Central Standard Time),30.3624406,-88.8193545,988658.686439902,313640.9736628258
Unidentified debris,Fri Jan 05 2024 13:39:08 GMT-0600 (Central Standard Time),30.3624372,-88.8193625,988656.1635282595,313639.7368046711
Unidentified debris,Fri Jan 05 2024 13:38:49 GMT-0600 (Central Standard Time),30.362489,-88.8193638,988655.7512085865,313658.5759128925
Unidentified debris,Fri Jan 05 2024 13:38:38 GMT-0600 (Central Standard Time),30.36244,-88.819364,988655.6903282336,313640.75507927104
Unidentified debris,Fri Jan 05 2024 13:38:30 GMT-0600 (Central Standard Time),30.3624404,-88.8193669,988654.7756995845,313640.90044269356
Unidentified debris,Fri Jan 05 2024 13:38:14 GMT-0600 (Central Standard Time),30.3624654,-88.8193831,988649.6653758858,313649.9920716089
Unidentified debris,Fri Jan 05 2024 13:38:05 GMT-0600 (Central Standard Time),30.3624679,-88.8193816,988650.1383383631,313650.90135564
Unidentified debris,Fri Jan 05 2024 13:37:35 GMT-0600 (Central Standard Time),30.3630844,-88.8194931,988614.9457660465,313875.1121397556
Unidentified debris,Fri Jan 05 2024 13:37:19 GMT-0600 (Central Standard Time),30.363423,-88.8195058,988610.9254054929,313998.257209297
Unidentified debris,Fri Jan 05 2024 13:37:11 GMT-0600 (Central Standard Time),30.3634217,-88.8195003,988612.6600523941,313997.78462345444
Unidentified debris,Fri Jan 05 2024 13:34:06 GMT-0600 (Central Standard Time),30.3645355,-88.8284862,985778.6708806589,314402.6294711553
Unidentified debris,Fri Jan 05 2024 13:33:59 GMT-0600 (Central Standard Time),30.3645402,-88.828484,985779.3646353409,314404.33884587436
Unidentified debris,Fri Jan 05 2024 13:33:49 GMT-0600 (Central Standard Time),30.3645386,-88.8284642,985785.6091103991,314403.75720888545
Unidentified debris,Fri Jan 05 2024 13:33:41 GMT-0600 (Central Standard Time),30.3645392,-88.8284466,985791.1597233525,314403.9756620223
Unidentified debris,Fri Jan 05 2024 13:33:13 GMT-0600 (Central Standard Time),30.3650878,-88.8305808,985118.0788456489,314603.4735603068
Unidentified debris,Fri Jan 05 2024 13:32:46 GMT-0600 (Central Standard Time),30.3655816,-88.8317984,984734.0764125909,314783.05665552523
Unidentified debris,Fri Jan 05 2024 13:32:25 GMT-0600 (Central Standard Time),30.3657823,-88.8322001,984607.3903794298,314856.0478472035
Unidentified debris,Fri Jan 05 2024 13:32:04 GMT-0600 (Central Standard Time),30.3658345,-88.8323107,984572.5100340324,314875.0321598051
Unidentified debris,Fri Jan 05 2024 13:31:55 GMT-0600 (Central Standard Time),30.3658513,-88.8323498,984560.1789314317,314881.1420511785
Unidentified debris,Fri Jan 05 2024 13:31:23 GMT-0600 (Central Standard Time),30.3665338,-88.8333843,984233.9266490525,315129.3594928326
Unidentified debris,Fri Jan 05 2024 13:25:58 GMT-0600 (Central Standard Time),30.368118,-88.8368371,983145.0353806672,315705.5352006066
Unidentified debris,Fri Jan 05 2024 13:24:22 GMT-0600 (Central Standard Time),30.3748565,-88.8426605,981308.7418027165,318156.36977121106
Unidentified debris,Fri Jan 05 2024 13:23:53 GMT-0600 (Central Standard Time),30.3748996,-88.8425287,981350.305303262,318172.04145678174
Building materials,Fri Jan 05 2024 13:23:20 GMT-0600 (Central Standard Time),30.3751884,-88.842868,981243.3182543399,318277.0842669135
Unidentified debris,Fri Jan 05 2024 13:23:05 GMT-0600 (Central Standard Time),30.3752364,-88.8429928,981203.9650491194,318294.544769667
Unidentified debris,Fri Jan 05 2024 13:22:54 GMT-0600 (Central Standard Time),30.3752581,-88.8430856,981174.7019962788,318302.43937176804
Unidentified debris,Fri Jan 05 2024 13:22:46 GMT-0600 (Central Standard Time),30.3752598,-88.8430835,981175.3642674042,318303.05758954026
Unidentified debris,Fri Jan 05 2024 13:22:40 GMT-0600 (Central Standard Time),30.3752611,-88.8430762,981177.6663036799,318303.53018986795
Unidentified debris,Fri Jan 05 2024 13:22:31 GMT-0600 (Central Standard Time),30.3752921,-88.8430446,981187.6320727952,318314.8037564985
Unidentified debris,Fri Jan 05 2024 13:22:23 GMT-0600 (Central Standard Time),30.3753185,-88.8429566,981215.3829632971,318324.4028322635
Unidentified debris,Fri Jan 05 2024 13:22:08 GMT-0600 (Central Standard Time),30.3754639,-88.8432063,981136.6467541748,318377.29028380907
Unidentified debris,Fri Jan 05 2024 13:22:00 GMT-0600 (Central Standard Time),30.3755005,-88.8433135,981102.8433488413,318390.60433761065
Unidentified debris,Fri Jan 05 2024 13:21:41 GMT-0600 (Central Standard Time),30.3755129,-88.8434402,981062.8900345912,318395.1176480681
Unidentified debris,Fri Jan 05 2024 13:21:32 GMT-0600 (Central Standard Time),30.3755077,-88.8434394,981063.1421387583,318393.2264321171
Unidentified debris,Fri Jan 05 2024 13:21:24 GMT-0600 (Central Standard Time),30.3755053,-88.8434266,981067.1784267008,318392.3532138255
Unidentified debris,Fri Jan 05 2024 13:21:07 GMT-0600 (Central Standard Time),30.3753897,-88.8432759,981114.696637958,318350.3063275674
Unidentified debris,Fri Jan 05 2024 13:21:00 GMT-0600 (Central Standard Time),30.3754005,-88.8432682,981117.1251115091,318354.2339778261
Unidentified debris,Fri Jan 05 2024 13:20:50 GMT-0600 (Central Standard Time),30.3753754,-88.8432182,981132.891385846,318345.10395372455
Unidentified debris,Fri Jan 05 2024 13:20:40 GMT-0600 (Central Standard Time),30.3753744,-88.8432132,981134.4680616056,318344.7401251751
Unidentified debris,Fri Jan 05 2024 13:14:27 GMT-0600 (Central Standard Time),30.3715832,-88.830286,985210.9877313672,316965.79215729097
Unidentified debris,Fri Jan 05 2024 13:14:07 GMT-0600 (Central Standard Time),30.3714141,-88.82972,985389.4798661454,316904.2972848962
Unidentified debris,Fri Jan 05 2024 13:12:25 GMT-0600 (Central Standard Time),30.373596,-88.8370559,983076.0990108688,317697.83552613633
Unidentified debris,Fri Jan 05 2024 13:11:59 GMT-0600 (Central Standard Time),30.3724581,-88.8373028,982998.22528924,317283.99428577285
Unidentified debris,Fri Jan 05 2024 13:10:46 GMT-0600 (Central Standard Time),30.374248,-88.841279,981744.372859229,317935.0305971484
Unidentified debris,Fri Jan 05 2024 13:10:36 GMT-0600 (Central Standard Time),30.3743141,-88.8413445,981723.719453989,317959.0720251446
Unidentified debris,Fri Jan 05 2024 13:10:23 GMT-0600 (Central Standard Time),30.3744164,-88.8413838,981711.3290427572,317996.27849103126
Unidentified debris,Fri Jan 05 2024 13:10:01 GMT-0600 (Central Standard Time),30.374542,-88.8416161,981638.0778377338,318041.96335890144
Unidentified debris,Fri Jan 05 2024 13:09:05 GMT-0600 (Central Standard Time),30.3748601,-88.8421739,981462.1878864461,318157.66675734764
Unidentified debris,Fri Jan 05 2024 13:03:58 GMT-0600 (Central Standard Time),30.3749237,-88.8421854,981458.5632472791,318180.7977888697
Unidentified debris,Fri Jan 05 2024 13:03:43 GMT-0600 (Central Standard Time),30.3748744,-88.8421893,981457.3320084417,318162.86791802937
Unidentified debris,Fri Jan 05 2024 13:03:37 GMT-0600 (Central Standard Time),30.3748204,-88.8421353,981474.3590103785,318143.2272766444
Unidentified debris,Fri Jan 05 2024 13:03:30 GMT-0600 (Central Standard Time),30.3748348,-88.8421251,981477.5759181367,318148.46417746093
Unidentified debris,Fri Jan 05 2024 13:03:19 GMT-0600 (Central Standard Time),30.3749262,-88.842278,981429.3625624339,318181.70930957934
Unidentified debris,Fri Jan 05 2024 13:03:09 GMT-0600 (Central Standard Time),30.3749301,-88.8422771,981429.6464830311,318183.1276821346
Unidentified debris,Fri Jan 05 2024 13:02:58 GMT-0600 (Central Standard Time),30.3749325,-88.8421861,981458.3427572652,318183.9982870417
Unidentified debris,Fri Jan 05 2024 13:02:49 GMT-0600 (Central Standard Time),30.3749382,-88.8421308,981475.7813814639,318186.0699676327
Unidentified debris,Fri Jan 05 2024 13:02:43 GMT-0600 (Central Standard Time),30.3749412,-88.8421358,981474.2047517382,318187.1611631286
Unidentified debris,Fri Jan 05 2024 13:02:37 GMT-0600 (Central Standard Time),30.3749963,-88.8421702,981463.3585192404,318207.20138251403
Unidentified debris,Fri Jan 05 2024 13:02:28 GMT-0600 (Central Standard Time),30.3749675,-88.8421646,981465.1236220605,318196.7269435318
Unidentified debris,Fri Jan 05 2024 13:02:19 GMT-0600 (Central Standard Time),30.3749868,-88.8422208,981447.4019070609,318203.74756581895
Unidentified debris,Fri Jan 05 2024 13:02:01 GMT-0600 (Central Standard Time),30.3748583,-88.8424625,981371.1798011201,318157.01932997355
Unidentified debris,Fri Jan 05 2024 13:01:35 GMT-0600 (Central Standard Time),30.3750892,-88.8428012,981264.380091653,318241.0043507307
Unidentified debris,Fri Jan 05 2024 13:01:21 GMT-0600 (Central Standard Time),30.3751156,-88.8428915,981235.9054816763,318250.6081844714
Unidentified debris,Fri Jan 05 2024 13:01:04 GMT-0600 (Central Standard Time),30.3749354,-88.842751,981280.2056317172,318185.06735270534
Unidentified debris,Fri Jan 05 2024 13:00:58 GMT-0600 (Central Standard Time),30.3749487,-88.8427581,981277.9670994183,318189.90462936636
Unidentified debris,Fri Jan 05 2024 13:00:42 GMT-0600 (Central Standard Time),30.3749908,-88.8427101,981293.1048239599,318205.2147653857
Unidentified debris,Fri Jan 05 2024 13:00:36 GMT-0600 (Central Standard Time),30.3750135,-88.8426149,981323.1261280106,318213.46807981475
